id_processo,tipo_processo,area_juridica,data_distribuicao,data_sentenca,data_transito_julgado,status,valor_causa,resultado_final,custos_legais,honorarios_advogado,responsavel_interno,escritorio_externo,tribunal,comarca,instancia,risco_inicial
P_8518,Cível,Recuperação de Crédito,2021-02-21,2022-02-21,2022-07-11,Finalizado,2774271.54,Acordo,27931.16,105290.1,Carla Souza,Lex Consultoria,TJSP,Guarulhos,Segunda Instância,Alto
P_8519,Ambiental,Licenciamento,2023-02-11,2023-08-22,2023-09-11,Finalizado,6859543.24,Perdido,69851.46,373985.88,Ana Silva,Jurídico Soluções,TRF2,Recife,Administrativo,Baixo
P_8520,Propriedade Intelectual,Patentes,2020-03-25,2021-03-10,2021-05-18,Finalizado,9706957.65,Acordo,356661.6,503829.72,Gustavo Pires,Jurídico Soluções,CADE,Fortaleza,Administrativo,Muito Alto
P_8521,Ambiental,Licenciamento,2022-06-18,2023-07-03,2023-09-14,Finalizado,6353723.41,Ganho,187662.84,369870.52,Fernanda Lima,Lex Consultoria,TJSP,São Paulo,Administrativo,Muito Alto
P_8522,Cível,Contratos,2022-07-01,2023-02-11,2023-07-06,Finalizado,1700465.12,Ganho,81619.12,1325.58,Fernanda Lima,Lex Consultoria,STF,Curitiba,Administrativo,Médio
P_8523,Regulatório,Compliance,2020-12-06,,,Ativo,7804064.22,Em Andamento,220210.79,456980.3,Carla Souza,Jurídico Soluções,TJMG,Curitiba,Administrativo,Alto
P_8524,Propriedade Intelectual,Marcas,2020-11-12,2022-02-25,2022-07-05,Finalizado,7851527.95,Perdido,158888.85,684929.32,Ana Silva,Global Law,CARF,Vitória,Segunda Instância,Muito Alto
P_8525,Cível,Imobiliário,2023-10-17,2024-10-23,2025-01-22,Finalizado,8321384.54,Ganho,29922.53,169985.6,Bruno Costa,Santos & Almeida Consultoria,STF,Osasco,Primeira Instância,Médio
P_8526,Cível,Imobiliário,2022-08-03,2023-02-23,2023-07-26,Finalizado,9302015.87,Perdido,98469.76,257320.54,Carla Souza,Santos & Almeida Consultoria,ANVISA,Salvador,Administrativo,Alto
P_8527,Propriedade Intelectual,Marcas,2020-03-27,,,Ativo,6896037.49,Em Andamento,205328.86,20528.28,Daniel Oliveira,Santos & Almeida Consultoria,TRF2,Fortaleza,Tribunais Superiores,Baixo
P_8528,Societário,Governança,2022-08-24,2022-12-19,2023-03-15,Finalizado,5868414.5,Perdido,289792.93,340155.71,Bruno Costa,Santos & Almeida Consultoria,CARF,Salvador,Administrativo,Muito Alto
P_8529,Societário,Governança,2020-07-01,2020-12-07,2021-01-08,Finalizado,9302221.3,Perdido,296345.01,624485.11,Bruno Costa,Advogados Associados LTDA,CARF,Campinas,Segunda Instância,Baixo
P_8530,Propriedade Intelectual,Direitos Autorais,2021-03-17,2022-03-09,2022-07-26,Finalizado,8525083.98,Ganho,24522.7,554990.81,Daniel Oliveira,Advogados Associados LTDA,TRF3,Rio de Janeiro,Administrativo,Baixo
P_8531,Regulatório,Setorial,2021-06-06,,,Ativo,6606161.72,Em Andamento,172551.09,353829.77,Daniel Oliveira,Lex Consultoria,STF,Belo Horizonte,Primeira Instância,Alto
P_8532,Trabalhista,RH,2022-09-16,2023-08-23,2023-09-25,Finalizado,1592885.67,Ganho,69154.09,45114.2,Fernanda Lima,Jurídico Soluções,TRF1,Fortaleza,Administrativo,Baixo
P_8533,Trabalhista,Acidentes de Trabalho,2020-08-21,2021-04-11,2021-05-15,Finalizado,3724350.87,Ganho,67120.28,362026.65,Fernanda Lima,Jurídico Soluções,TRT1,Curitiba,Administrativo,Médio
P_8534,Propriedade Intelectual,Patentes,2022-04-17,,,Ativo,7469942.59,Em Andamento,164054.23,609932.96,Carla Souza,Lex Consultoria,TRT1,Vitória,Segunda Instância,Baixo
P_8535,Societário,Fusões e Aquisições,2023-12-18,2025-03-29,2025-09-24,Finalizado,1276328.16,Acordo,33797.83,46244.86,Ana Silva,Global Law,TRT2,Guarulhos,Segunda Instância,Baixo
P_8536,Ambiental,Licenciamento,2023-08-26,,,Ativo,5678018.77,Em Andamento,98056.78,285755.56,Bruno Costa,Jurídico Soluções,TRT3,Guarulhos,Segunda Instância,Alto
P_8537,Tributário,Planejamento Tributário,2024-02-09,,,Ativo,21270.85,Em Andamento,503.63,1030.4,Daniel Oliveira,Lex Consultoria,ANVISA,Porto Alegre,Administrativo,Médio
P_8538,Tributário,Fiscal,2021-05-25,,,Ativo,7613481.44,Em Andamento,70424.4,478333.07,Ana Silva,Jurídico Soluções,TJSP,Osasco,Primeira Instância,Baixo
P_8539,Tributário,Planejamento Tributário,2021-12-02,,,Ativo,8300513.58,Em Andamento,330792.24,772572.07,Carla Souza,Jurídico Soluções,STJ,Belo Horizonte,Tribunais Superiores,Médio
P_8540,Ambiental,Sanções,2023-06-06,2024-06-18,2024-09-30,Finalizado,1468398.88,Acordo,18753.94,53373.61,Bruno Costa,Martins & Oliveira Advogados,TRT2,Curitiba,Administrativo,Alto
P_8541,Propriedade Intelectual,Direitos Autorais,2024-01-29,2024-03-22,2024-09-14,Finalizado,2057589.7,Acordo,56811.81,122547.0,Ana Silva,Santos & Almeida Consultoria,TRF2,São Paulo,Segunda Instância,Alto
P_8542,Tributário,Fiscal,2021-12-19,,,Ativo,3194366.22,Em Andamento,38908.57,284830.39,Carla Souza,Lex Consultoria,STJ,Recife,Primeira Instância,Baixo
P_8543,Regulatório,Setorial,2021-03-23,2022-06-20,2022-09-06,Finalizado,5167465.74,Perdido,231113.07,300011.46,Gustavo Pires,Lex Consultoria,CADE,Guarulhos,Administrativo,Baixo
P_8544,Trabalhista,RH,2023-07-29,2023-11-29,2024-01-19,Finalizado,8161651.32,Perdido,5530.91,398056.58,Carla Souza,Santos & Almeida Consultoria,TRF1,Salvador,Administrativo,Médio
P_8545,Cível,Imobiliário,2022-05-11,2023-06-12,2023-10-18,Finalizado,3477071.53,Ganho,52034.77,240623.5,Gustavo Pires,Lex Consultoria,TRT2,Curitiba,Primeira Instância,Baixo
P_8546,Tributário,Planejamento Tributário,2023-12-28,2024-10-23,2025-02-16,Finalizado,2478310.88,Perdido,94700.33,176982.75,Ana Silva,Jurídico Soluções,CARF,Curitiba,Administrativo,Baixo
P_8547,Ambiental,Licenciamento,2020-04-08,,,Ativo,9657874.2,Em Andamento,207830.85,485565.99,Fernanda Lima,Santos & Almeida Consultoria,TJSP,Rio de Janeiro,Tribunais Superiores,Médio
P_8548,Societário,Governança,2023-05-30,,,Ativo,4798267.11,Em Andamento,87913.19,262320.22,Ana Silva,Lex Consultoria,TRF1,Salvador,Segunda Instância,Médio
P_8549,Trabalhista,RH,2024-01-04,2024-08-24,2024-12-06,Finalizado,1445597.52,Ganho,36053.35,115331.73,Ana Silva,Martins & Oliveira Advogados,TJMG,Guarulhos,Tribunais Superiores,Médio
P_8550,Regulatório,Compliance,2021-07-30,2021-10-04,2021-11-01,Finalizado,5104874.56,Acordo,66756.59,385465.94,Bruno Costa,Santos & Almeida Consultoria,TJRJ,Recife,Primeira Instância,Médio
P_8551,Propriedade Intelectual,Patentes,2023-07-17,2024-01-28,2024-02-16,Finalizado,5589809.06,Ganho,243049.04,455806.6,Bruno Costa,Lex Consultoria,CADE,Salvador,Primeira Instância,Baixo
P_8552,Propriedade Intelectual,Direitos Autorais,2021-04-17,2021-10-22,2021-11-06,Finalizado,8568703.48,Ganho,357614.9,48795.18,Bruno Costa,Martins & Oliveira Advogados,ANVISA,Curitiba,Segunda Instância,Médio
P_8553,Regulatório,Compliance,2021-02-26,2022-01-18,2022-02-14,Finalizado,7790319.4,Ganho,144080.03,160657.49,Ana Silva,Global Law,TRT3,Campinas,Primeira Instância,Alto
P_8554,Propriedade Intelectual,Patentes,2023-11-28,2024-11-06,2025-01-13,Finalizado,2309213.32,Ganho,92037.23,8702.53,Bruno Costa,Lex Consultoria,TRT3,Vitória,Primeira Instância,Alto
P_8555,Ambiental,Sanções,2020-08-31,2020-10-04,2020-12-25,Finalizado,2419352.69,Perdido,75989.0,184493.88,Daniel Oliveira,Santos & Almeida Consultoria,ANVISA,Belo Horizonte,Primeira Instância,Muito Alto
P_8556,Regulatório,Compliance,2023-02-19,2023-04-28,2023-06-09,Finalizado,3105251.26,Acordo,48678.98,146130.69,Ana Silva,Santos & Almeida Consultoria,CADE,Recife,Segunda Instância,Baixo
P_8557,Regulatório,Setorial,2020-09-03,,,Ativo,7503608.65,Em Andamento,244987.8,167404.86,Fernanda Lima,Jurídico Soluções,TRT2,Recife,Segunda Instância,Muito Alto
P_8558,Propriedade Intelectual,Patentes,2024-02-09,2024-04-26,2024-06-05,Finalizado,4049933.34,Acordo,172472.51,171013.59,Carla Souza,Advogados Associados LTDA,ANVISA,Guarulhos,Segunda Instância,Alto
P_8559,Propriedade Intelectual,Marcas,2021-08-12,2022-04-18,2022-08-25,Finalizado,7641056.71,Ganho,29995.54,136138.61,Carla Souza,Lex Consultoria,ANVISA,Osasco,Segunda Instância,Médio
P_8560,Societário,Governança,2020-04-24,2020-06-23,2020-11-09,Finalizado,4532196.06,Ganho,92849.74,237571.91,Fernanda Lima,Jurídico Soluções,CARF,Belo Horizonte,Segunda Instância,Muito Alto
P_8561,Regulatório,Compliance,2020-08-30,2021-03-05,2021-04-18,Finalizado,874037.1,Ganho,30978.12,86622.31,Gustavo Pires,Global Law,TRT2,Fortaleza,Segunda Instância,Muito Alto
P_8562,Societário,Fusões e Aquisições,2020-09-04,2021-11-17,2022-02-18,Finalizado,9271976.67,Perdido,345741.92,725205.65,Daniel Oliveira,Lex Consultoria,TRT2,Curitiba,Tribunais Superiores,Médio
P_8563,Propriedade Intelectual,Marcas,2020-06-28,2021-09-07,2021-10-20,Finalizado,2291709.5,Ganho,5172.97,162892.14,Gustavo Pires,Lex Consultoria,TRT3,Recife,Segunda Instância,Alto
P_8564,Cível,Imobiliário,2020-05-31,,,Ativo,586810.36,Em Andamento,3622.65,48745.42,Fernanda Lima,Global Law,CADE,Campinas,Segunda Instância,Baixo
P_8565,Propriedade Intelectual,Direitos Autorais,2021-04-02,2021-06-02,2021-07-05,Finalizado,914865.73,Perdido,44166.23,20650.07,Bruno Costa,Global Law,TJMG,São Paulo,Administrativo,Baixo
P_8566,Cível,Recuperação de Crédito,2022-08-30,,,Ativo,9112346.18,Em Andamento,216812.05,144486.12,Ana Silva,Santos & Almeida Consultoria,TRF3,Porto Alegre,Tribunais Superiores,Médio
P_8567,Tributário,Fiscal,2022-06-07,,,Ativo,8229342.82,Em Andamento,118084.61,40459.09,Fernanda Lima,Lex Consultoria,TRF1,Brasília,Primeira Instância,Baixo
P_8568,Tributário,Planejamento Tributário,2023-08-26,,,Ativo,3772490.55,Em Andamento,13777.21,104335.8,Gustavo Pires,Lex Consultoria,TRT3,Recife,Segunda Instância,Muito Alto
P_8569,Tributário,Fiscal,2022-01-22,2022-04-24,2022-09-30,Finalizado,1287673.61,Acordo,63217.35,25855.56,Daniel Oliveira,Lex Consultoria,TRF2,Osasco,Primeira Instância,Baixo
P_8570,Tributário,Fiscal,2021-12-16,2022-06-20,2022-10-04,Finalizado,742266.12,Perdido,11708.98,14231.03,Fernanda Lima,Jurídico Soluções,TJSP,Rio de Janeiro,Primeira Instância,Muito Alto
P_8571,Trabalhista,RH,2021-10-08,2022-08-15,2022-12-06,Finalizado,2393656.31,Acordo,42724.89,165389.85,Daniel Oliveira,Santos & Almeida Consultoria,TJRJ,Salvador,Administrativo,Muito Alto
P_8572,Societário,Governança,2024-01-26,,,Ativo,2204396.58,Em Andamento,94045.41,116203.14,Bruno Costa,Santos & Almeida Consultoria,TRT2,Porto Alegre,Tribunais Superiores,Médio
P_8573,Ambiental,Licenciamento,2023-06-12,,,Ativo,2483731.77,Em Andamento,28821.54,221764.09,Ana Silva,Global Law,TJRJ,Brasília,Primeira Instância,Muito Alto
P_8574,Tributário,Fiscal,2023-11-15,,,Ativo,3629572.23,Em Andamento,151462.82,36632.11,Carla Souza,Lex Consultoria,TJMG,Osasco,Tribunais Superiores,Muito Alto
P_8575,Regulatório,Setorial,2023-03-01,2023-06-13,2023-07-22,Finalizado,6078299.36,Perdido,166391.96,8698.44,Ana Silva,Global Law,TJMG,Recife,Segunda Instância,Baixo
P_8576,Tributário,Fiscal,2021-11-03,2022-03-08,2022-08-21,Finalizado,8862808.71,Acordo,420637.71,691458.13,Gustavo Pires,Jurídico Soluções,STF,Vitória,Segunda Instância,Baixo
P_8577,Cível,Recuperação de Crédito,2021-08-22,,,Ativo,6440958.63,Em Andamento,120636.61,142919.67,Fernanda Lima,Jurídico Soluções,TRT3,Porto Alegre,Primeira Instância,Muito Alto
P_8578,Societário,Fusões e Aquisições,2023-07-16,,,Ativo,1089777.59,Em Andamento,37323.84,56198.63,Daniel Oliveira,Advogados Associados LTDA,CADE,Vitória,Administrativo,Alto
P_8579,Ambiental,Licenciamento,2023-02-26,2023-05-15,2023-08-31,Finalizado,3026173.71,Ganho,7254.95,127476.43,Fernanda Lima,Global Law,TRT1,Brasília,Administrativo,Alto
P_8580,Trabalhista,Previdenciário,2021-05-02,,,Ativo,301347.43,Em Andamento,10637.65,12670.0,Ana Silva,Santos & Almeida Consultoria,STJ,Vitória,Segunda Instância,Médio
P_8581,Cível,Consumidor,2022-09-23,,,Ativo,8630302.39,Em Andamento,248686.76,611924.48,Carla Souza,Santos & Almeida Consultoria,STF,Campinas,Administrativo,Baixo
P_8582,Propriedade Intelectual,Marcas,2020-02-03,,,Ativo,4135390.66,Em Andamento,22124.67,7126.96,Carla Souza,Global Law,STJ,Recife,Segunda Instância,Alto
P_8583,Ambiental,Sanções,2020-09-01,,,Ativo,9925875.68,Em Andamento,301332.74,252137.49,Daniel Oliveira,Lex Consultoria,TJMG,Curitiba,Tribunais Superiores,Médio
P_8584,Regulatório,Compliance,2021-09-19,,,Ativo,4866413.54,Em Andamento,179681.38,388044.87,Fernanda Lima,Lex Consultoria,CARF,Recife,Primeira Instância,Alto
P_8585,Cível,Imobiliário,2022-12-17,,,Ativo,7382405.44,Em Andamento,268340.4,234132.13,Fernanda Lima,Lex Consultoria,TJSP,Curitiba,Primeira Instância,Médio
P_8586,Cível,Imobiliário,2023-03-04,2024-04-20,2024-07-02,Finalizado,8514867.65,Ganho,59839.1,711486.57,Ana Silva,Global Law,TRF1,Brasília,Segunda Instância,Muito Alto
P_8587,Trabalhista,Previdenciário,2021-11-01,2022-07-28,2022-11-03,Finalizado,7128787.45,Acordo,23293.3,188674.64,Gustavo Pires,Jurídico Soluções,TJRJ,São Paulo,Primeira Instância,Muito Alto
P_8588,Societário,Fusões e Aquisições,2021-06-03,2021-07-14,2021-08-09,Finalizado,6955702.09,Ganho,48087.62,374574.14,Fernanda Lima,Jurídico Soluções,STF,Brasília,Administrativo,Muito Alto
P_8589,Tributário,Fiscal,2023-01-01,2024-01-31,2024-05-25,Finalizado,3449460.39,Ganho,81490.4,255441.31,Daniel Oliveira,Advogados Associados LTDA,ANVISA,Curitiba,Administrativo,Alto
P_8590,Ambiental,Sanções,2021-06-12,2022-08-04,2022-12-29,Finalizado,5777062.79,Acordo,118421.86,62680.27,Bruno Costa,Global Law,CARF,Salvador,Segunda Instância,Muito Alto
P_8591,Cível,Recuperação de Crédito,2020-04-03,2021-01-07,2021-04-23,Finalizado,7331814.92,Perdido,197452.81,385661.17,Fernanda Lima,Global Law,TJRJ,São Paulo,Administrativo,Médio
P_8592,Trabalhista,Previdenciário,2023-01-15,,,Ativo,4762794.01,Em Andamento,221393.8,207142.09,Daniel Oliveira,Lex Consultoria,TRT1,Curitiba,Tribunais Superiores,Muito Alto
P_8593,Ambiental,Sanções,2020-02-14,2021-06-17,2021-09-14,Finalizado,6739782.27,Acordo,113408.87,404015.06,Bruno Costa,Global Law,STF,Belo Horizonte,Segunda Instância,Muito Alto
P_8594,Propriedade Intelectual,Marcas,2022-02-03,2022-12-16,2023-04-12,Finalizado,3656543.16,Acordo,84503.52,340501.74,Daniel Oliveira,Jurídico Soluções,STF,Campinas,Tribunais Superiores,Muito Alto
P_8595,Societário,Governança,2023-02-14,,,Ativo,2831479.55,Em Andamento,122319.8,205569.64,Ana Silva,Santos & Almeida Consultoria,CADE,Rio de Janeiro,Primeira Instância,Alto
P_8596,Tributário,Fiscal,2021-08-11,2022-12-23,2023-04-27,Finalizado,6947659.19,Ganho,205059.73,34902.75,Bruno Costa,Advogados Associados LTDA,TRF1,Brasília,Segunda Instância,Muito Alto
P_8597,Regulatório,Compliance,2020-12-08,,,Ativo,2963612.01,Em Andamento,134906.06,279483.69,Gustavo Pires,Advogados Associados LTDA,TRF3,Rio de Janeiro,Administrativo,Alto
P_8598,Societário,Fusões e Aquisições,2022-03-10,,,Ativo,9723983.31,Em Andamento,212782.16,501296.3,Gustavo Pires,Advogados Associados LTDA,TRT1,Brasília,Tribunais Superiores,Muito Alto
P_8599,Societário,Fusões e Aquisições,2023-03-21,2024-07-14,2024-11-04,Finalizado,5141868.71,Ganho,238412.34,272797.71,Fernanda Lima,Martins & Oliveira Advogados,TRF2,Vitória,Segunda Instância,Alto
P_8600,Societário,Fusões e Aquisições,2022-09-04,,,Ativo,1814920.43,Em Andamento,68634.38,103507.6,Gustavo Pires,Global Law,TRF1,Fortaleza,Segunda Instância,Alto
P_8601,Cível,Imobiliário,2022-11-25,2023-11-03,2023-12-06,Finalizado,6101161.11,Ganho,121622.0,183650.95,Fernanda Lima,Jurídico Soluções,TRF1,Recife,Tribunais Superiores,Muito Alto
P_8602,Societário,Governança,2020-04-05,2021-06-02,2021-06-27,Finalizado,4566939.78,Ganho,187692.66,352423.19,Carla Souza,Global Law,TRF1,Vitória,Segunda Instância,Muito Alto
P_8603,Propriedade Intelectual,Direitos Autorais,2023-12-23,2025-01-16,2025-04-23,Finalizado,6518802.43,Acordo,295528.74,243142.58,Gustavo Pires,Santos & Almeida Consultoria,TRT2,Brasília,Tribunais Superiores,Alto
P_8604,Ambiental,Sanções,2023-01-16,2023-04-20,2023-07-23,Finalizado,4232858.74,Ganho,17387.31,53999.56,Ana Silva,Martins & Oliveira Advogados,CARF,Salvador,Primeira Instância,Baixo
P_8605,Ambiental,Sanções,2022-03-27,,,Ativo,6226083.69,Em Andamento,310462.64,501217.75,Bruno Costa,Martins & Oliveira Advogados,TJSP,Recife,Administrativo,Muito Alto
P_8606,Trabalhista,RH,2021-06-20,2022-01-31,2022-02-23,Finalizado,3065056.59,Ganho,121153.79,11707.2,Gustavo Pires,Santos & Almeida Consultoria,ANVISA,São Paulo,Administrativo,Médio
P_8607,Ambiental,Licenciamento,2023-12-03,,,Ativo,7177450.85,Em Andamento,82164.32,650498.35,Gustavo Pires,Global Law,ANVISA,Curitiba,Segunda Instância,Médio
P_8608,Tributário,Planejamento Tributário,2022-09-10,2023-04-07,2023-09-07,Finalizado,5095307.22,Perdido,149177.64,238948.64,Gustavo Pires,Global Law,ANVISA,Campinas,Primeira Instância,Muito Alto
P_8609,Tributário,Fiscal,2021-09-17,,,Ativo,5014844.93,Em Andamento,188867.58,411188.52,Daniel Oliveira,Advogados Associados LTDA,STF,Brasília,Primeira Instância,Muito Alto
P_8610,Regulatório,Compliance,2022-08-22,2022-11-30,2023-02-01,Finalizado,6427235.74,Ganho,162950.34,204438.21,Bruno Costa,Santos & Almeida Consultoria,STF,Recife,Primeira Instância,Muito Alto
P_8611,Tributário,Fiscal,2020-02-03,2021-03-17,2021-07-14,Finalizado,4005820.46,Perdido,4674.42,149480.31,Bruno Costa,Jurídico Soluções,TRT1,Guarulhos,Segunda Instância,Baixo
P_8612,Societário,Fusões e Aquisições,2022-06-19,2023-01-22,2023-04-30,Finalizado,5082351.24,Perdido,84873.42,189387.36,Bruno Costa,Martins & Oliveira Advogados,TJRJ,Recife,Segunda Instância,Baixo
P_8613,Regulatório,Setorial,2023-05-12,,,Ativo,5147068.7,Em Andamento,173228.58,378740.9,Ana Silva,Jurídico Soluções,STJ,Campinas,Tribunais Superiores,Médio
P_8614,Ambiental,Licenciamento,2023-06-12,,,Ativo,9060829.42,Em Andamento,216656.13,91282.61,Fernanda Lima,Lex Consultoria,TJRJ,Vitória,Tribunais Superiores,Alto
P_8615,Trabalhista,Acidentes de Trabalho,2022-03-26,,,Ativo,872464.66,Em Andamento,5977.05,61927.79,Gustavo Pires,Martins & Oliveira Advogados,TJMG,Recife,Tribunais Superiores,Baixo
P_8616,Societário,Governança,2021-10-18,,,Ativo,9808311.6,Em Andamento,170186.88,299664.75,Bruno Costa,Global Law,TRF3,São Paulo,Tribunais Superiores,Alto
P_8617,Tributário,Planejamento Tributário,2020-04-03,2021-04-17,2021-05-12,Finalizado,2378006.0,Ganho,110273.8,190687.08,Ana Silva,Global Law,TRT1,São Paulo,Primeira Instância,Alto
P_8618,Ambiental,Licenciamento,2023-06-10,,,Ativo,1372314.13,Em Andamento,13742.3,31818.12,Gustavo Pires,Global Law,TRF2,Belo Horizonte,Primeira Instância,Alto
P_8619,Tributário,Planejamento Tributário,2021-03-14,2021-08-01,2022-01-13,Finalizado,6516252.09,Acordo,180399.93,538118.82,Carla Souza,Advogados Associados LTDA,TJMG,Rio de Janeiro,Administrativo,Alto
P_8620,Societário,Fusões e Aquisições,2022-12-18,2023-12-27,2024-01-27,Finalizado,997404.18,Perdido,33186.21,80733.56,Bruno Costa,Global Law,STF,Curitiba,Tribunais Superiores,Médio
P_8621,Ambiental,Licenciamento,2022-03-06,,,Ativo,8063524.93,Em Andamento,180986.79,144270.9,Daniel Oliveira,Global Law,TRT1,Recife,Segunda Instância,Baixo
P_8622,Propriedade Intelectual,Marcas,2021-05-20,2021-12-06,2022-04-03,Finalizado,3662168.53,Ganho,93207.03,92280.02,Gustavo Pires,Santos & Almeida Consultoria,TJRJ,Recife,Segunda Instância,Muito Alto
P_8623,Cível,Imobiliário,2022-12-12,,,Ativo,156641.37,Em Andamento,7233.29,15053.81,Carla Souza,Global Law,CARF,Brasília,Primeira Instância,Baixo
P_8624,Societário,Fusões e Aquisições,2023-03-08,,,Ativo,599473.01,Em Andamento,18984.81,6894.99,Bruno Costa,Martins & Oliveira Advogados,STF,Porto Alegre,Administrativo,Baixo
P_8625,Propriedade Intelectual,Marcas,2023-08-21,2023-10-12,2024-03-26,Finalizado,7092139.37,Ganho,286340.89,396236.85,Daniel Oliveira,Santos & Almeida Consultoria,TRT1,Osasco,Primeira Instância,Alto
P_8626,Propriedade Intelectual,Marcas,2023-12-21,2024-03-23,2024-04-18,Finalizado,4952601.6,Acordo,25609.6,372095.31,Ana Silva,Global Law,ANVISA,Campinas,Segunda Instância,Baixo
P_8627,Societário,Governança,2020-02-27,2020-06-19,2020-09-13,Finalizado,8225903.72,Ganho,256813.17,814482.08,Ana Silva,Santos & Almeida Consultoria,TRF2,Vitória,Primeira Instância,Alto
P_8628,Regulatório,Compliance,2021-12-06,2022-01-10,2022-01-25,Finalizado,857834.97,Perdido,18550.15,79269.02,Ana Silva,Lex Consultoria,TRF2,Belo Horizonte,Segunda Instância,Baixo
P_8629,Propriedade Intelectual,Marcas,2021-08-07,2022-12-10,2023-04-02,Finalizado,1376708.85,Perdido,13630.2,78242.84,Carla Souza,Jurídico Soluções,TRF2,Belo Horizonte,Tribunais Superiores,Alto
P_8630,Trabalhista,RH,2020-09-30,2021-03-02,2021-07-09,Finalizado,679305.85,Ganho,31973.49,38226.5,Gustavo Pires,Lex Consultoria,STF,Rio de Janeiro,Segunda Instância,Médio
P_8631,Regulatório,Setorial,2021-04-14,2022-07-25,2023-01-04,Finalizado,2964266.88,Ganho,58312.17,146097.56,Gustavo Pires,Jurídico Soluções,TRF2,Guarulhos,Primeira Instância,Baixo
P_8632,Trabalhista,Previdenciário,2023-04-21,2023-12-17,2024-03-13,Finalizado,7198570.15,Acordo,159744.44,643481.2,Fernanda Lima,Lex Consultoria,CARF,Campinas,Tribunais Superiores,Baixo
P_8633,Societário,Governança,2020-06-28,2020-08-29,2020-10-23,Finalizado,6870747.39,Acordo,164563.48,85612.46,Fernanda Lima,Martins & Oliveira Advogados,TRF3,Belo Horizonte,Tribunais Superiores,Médio
